FORM_NAME,FIELD_ID,SRC_CODE,SRC_CODE_ID,TARGET_CONCEPT_ID,LOCAL_CONCEPT_ID,TARGET_CONCEPT_NAME,TARGET_DOMAIN_ID,TARGET_VOCABULARY_ID,TARGET_CONCEPT_CLASS_ID,TARGET_STANDARD_CONCEPT,TARGET_CONCEPT_CODE,PREDICATE_ID,CONFIDENCE,MODIFIER,NOTES
device_return,,dvamwendat,,2005200236,2005200236,Date device received back from participant,Observation,AIREADI,Observation,S,,skos:exactMatch,1,,410671006
device_return,,dcvgmenyn,,2005200556,2005200556,Dexcom G6 transmitter returned?,Observation,AIREADI,Survey,S,,skos:exactMatch,1,,2005200237 removed in favor of local code
device_return,,dvenvenyn,,2005200483,2005200483,Environmental sensor returned?,Observation,AIREADI,Survey,S,,skos:exactMatch,1,,82611-5
disposition,,eos_ds,,2005200192,2005200192,Did the subject complete the study?,Observation,AIREADI,Clinical Finding,S,,skos:exactMatch,1,,443729008
disposition,,eos_dsstdat,,2005200193,2005200193,What was the study discontinuation or completion date?,Observation,AIREADI,Observation,S,,skos:exactMatch,1,,8.71441E+14
driving_record,,dristate,,2005200138,2005200138,Drivers license state,Observation,AIREADI,Location,S,,skos:exactMatch,1,,398070004
driving_record,,odristate,,2005200485,2005200485,Specify other,Observation,AIREADI,Survey,S,,skos:exactMatch,1,,LA6310-2
device_return,dvamwenhand,dvamwenhand,,2005200206,2005200206,Physical Activity Monitor was worn on which wrist?,Observation,AIREADI,Clinical Observation,S,,skos:exactMatch,1,,66226-2
current_medications,,cmdosu,,2005200221,2005200221,"Unit (Record the dose unit of the dose of concomitant medication/treatment/therapy taken (e.g., mg.)).",Observation,AIREADI,Clinical Observation,S,,skos:exactMatch,1,,
substance_use_survey,susmkdosfr,41,susmkdosfr_41,2005200194,2005200194,41-50 (up to 2.5 packs) ,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA15915-4
substance_use_survey,susmkdosfr,51,susmkdosfr_51,2005200195,2005200195,More than 50 (3 or more packs),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA15915-4
substance_use_survey,subrdosfr,22,subrdosfr_22,2005200196,2005200196,22 to 28,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14679-7
substance_use_survey,subrdosfr,29,subrdosfr_29,2005200197,2005200197,29 to 35,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14679-7
substance_use_survey,subrdosfr,36,subrdosfr_36,2005200198,2005200198,36 or more,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14679-7
substance_use_survey,suwndosfr,21,suwndosfr_21,2005200199,2005200199,21-25 (5 bottles),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14679-7
substance_use_survey,suwndosfr,26,suwndosfr_26,2005200208,2005200208,26-30 (6 bottles),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14679-7
substance_use_survey,suwndosfr,31,suwndosfr_31,2005200209,2005200209,31-35 (7 bottles),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14679-7
substance_use_survey,suwndosfr,35,suwndosfr_35,2005200210,2005200210,More than 36 (greater than 7 bottles),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14679-7
substance_use_survey,suvptoage,98,suvptoage_98,2005200211,2005200211,More than 20 years,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,OMOP5181836
substance_use_survey,sumrjceddur,98,sumrjceddur_98,2005200212,2005200212,More than 50 years,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,102524005
cesd10_survey,ces1,0,ces1_0,2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA15665-5
cesd10_survey,ces1,1,ces1_1,2005200142,2005200142,Some or a little of the time (1-2 days) ,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14733-2
cesd10_survey,ces1,2,ces1_2,2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA6483-7
cesd10_survey,ces1,3,ces1_3,2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14734-0
paid5_dm_survey,paid_scrd,0,paid_scrd_0,2005200213,2005200213,Not a problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9619-3
paid5_dm_survey,paid_scrd,1,paid_scrd_1,2005200214,2005200214,Minor problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9618-5
paid5_dm_survey,paid_scrd,2,paid_scrd_2,2005200215,2005200215,Moderate problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9618-5
paid5_dm_survey,paid_scrd,3,paid_scrd_3,2005200216,2005200216,Somewhat serious problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9617-7
paid5_dm_survey,paid_scrd,4,paid_scrd_4,2005200217,2005200217,Serious problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9617-7
diabetes_survey,dmlvex,10,dmlvex_10,2005200312,2005200312,At least 30 minutes daily 3 or more days a week,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14480-0
diabetes_survey,dmlvex,5,dmlvex_5,2005200313,2005200313,Less than 30 minutes daily less than 3 days a week,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,27789000
diabetes_survey,dmlact,10,dmlact_10,2005200314,2005200314,"Active (stairs, walks, housework)",Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA16666-2
diabetes_survey,dmlact,5,dmlact_5,2005200315,2005200315,Somewhat active,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA32776-9
diabetes_survey,dmlact,0,dmlact_0,2005200316,2005200316,"Not Active (TV, computer, phone, use lifts)",Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA32775-1
diabetes_survey,dmlhex,10,dmlhex_10,2005200317,2005200317,Doing daily or almost daily,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA18934-2
diabetes_survey,dmlhex,5,dmlhex_5,2005200318,2005200318,Irregular; once or twice a week,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA26457-4
diabetes_survey,dmlsugar,10,dmlsugar_10,2005200319,2005200319,Rarely eat sweets,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA10066-1
diabetes_survey,dmlsugar,5,dmlsugar_5,2005200320,2005200320,Occasionally eat sweets,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA6483-7
diabetes_survey,dmlsugar,0,dmlsugar_0,2005200321,2005200321,Frequently eat sweets,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA6482-9
diabetes_survey,dmlgrain,10,dmlgrain_10,2005200322,2005200322,Usually eat whole grain,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14747-2
diabetes_survey,dmlgrain,5,dmlgrain_5,2005200323,2005200323,Rarely eat whole grain,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA10066-1
diabetes_survey,dmlgrain,0,dmlgrain_0,2005200324,2005200324,Usually eat white bread or white rice,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14747-2
diabetes_survey,dmlpor,10,dmlpor_10,2005200325,2005200325,Eat small portions and avoid second servings,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14830-6
diabetes_survey,dmlpor,5,dmlpor_5,2005200326,2005200326,Occasionally limit portions,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA6483-7
diabetes_survey,dmlpor,0,dmlpor_0,2005200327,2005200327,Rarely or none; eat at buffets and restaurants with large portions,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA10066-1
diabetes_survey,dmlfrveg,10,dmlfrveg_10,2005200328,2005200328,4-5 servings or pieces of fruits and raw vegetables per day,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA13856-2
diabetes_survey,dmlfrveg,5,dmlfrveg_5,2005200329,2005200329,1-3 servings or pieces per day,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA25000-3
diabetes_survey,dmledu,10,dmledu_10,2005200330,2005200330,"Regularly; at least monthly (dietician, support groups, books, websites, apps)",Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA18876-5
diabetes_survey,dmledu,5,dmledu_5,2005200331,2005200331,Occasionally; every 2-3 months,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA6483-7
diabetes_survey,dmlmd,10,dmlmd_10,2005200332,2005200332,3 or more visits a year to the same doctor. Regular with medicines.,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA19812-9
diabetes_survey,dmlmd,5,dmlmd_5,2005200333,2005200333,1-2 visits a year. Forgetting medicines frequently.,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA23695-2
diabetes_survey,dmlmd,0,dmlmd_0,2005200334,2005200334,Rarely or none. Not taking 1 or more recommended medicines ,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA15665-5
dietary_survey,diet1,0,diet1_0,2005200238,2005200238,Less than 1 time,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA13829-9
dietary_survey,diet1,1,diet1_1,2005200239,2005200239,1 - 3 times,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA23695-2
dietary_survey,diet2,0,diet2_0,2005200240,2005200240,5 or more,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA26057-2
dietary_survey,diet2,2,diet2_2,2005200241,2005200241,2 or less,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14352-1
dietary_survey,diet4,0,diet4_0,2005200242,2005200242,Less than 1,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA13829-9
dietary_survey,diet6,0,diet6_0,2005200243,2005200243,1 time or less,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA13829-9
ophthalmic_survey,via4,3,via4_3,2005200244,2005200244,Within the past 2 years (1 year but less than 2 years ago),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA15790-1
ophthalmic_survey,via5,1,via5_1,2005200245,2005200245,Cost/Insurance,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA21462-9
ophthalmic_survey,via5,2,via5_2,2005200246,2005200246,Do not have/know an eye doctor,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14426-3
ophthalmic_survey,via5,3,via5_3,2005200247,2005200247,"Cannot get to the office/clinic (too far away, no transportation)",Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA28319-4
ophthalmic_survey,via5,4,via5_4,2005200248,2005200248,Could not get an appointment,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,98867-5
ophthalmic_survey,via5,5,via5_5,2005200249,2005200249,No reason to go (no problem),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9619-3
ophthalmic_survey,via5,6,via5_6,2005200250,2005200250,Have not thought of it,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9619-3
px_sdoh_combined_survey,pxji1,5,pxji1_5,2005200251,2005200251,Will be leaving labor force voluntarily,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA17956-6
px_sdoh_combined_survey,pxhic1,1,pxhic1_1,2005200252,2005200252,Covered,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA21462-9
px_sdoh_combined_survey,pxhic8,0,pxhic8_0,2005200253,2005200253,I do NOT have health insurance,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA10041-4
px_sdoh_combined_survey,pxhic8,1,pxhic8_1,2005200254,2005200254,I HAVE some kind of health insurance,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA21462-9
px_sdoh_combined_survey,pxahc1,5,pxahc1_5,2005200255,2005200255,Within the last 10 years (5 years but less than 10 years ago),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14769-6
px_sdoh_combined_survey,pxahc4,0,pxahc4_0,2005200256,2005200256,There is NO place,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,394777002
px_sdoh_combined_survey,pxahc4,2,pxahc4_2,2005200257,2005200257,There is MORE THAN ONE place,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,394777002
px_sdoh_combined_survey,pxahc5,1,pxahc5_1,2005200258,2005200258,A doctor's office or health center,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA26177-8
px_sdoh_combined_survey,pxahc5,2,pxahc5_2,2005200259,2005200259,"Walk-in clinic, urgent care center, or retail clinic in a pharmacy or grocery store",Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA24179-6
px_sdoh_combined_survey,pxahc5,4,pxahc5_4,2005200260,2005200260,A VA Medical Center or VA outpatient clinic,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA26180-2
px_sdoh_combined_survey,pxahc5,6,pxahc5_6,2005200261,2005200261,Does not go to one place most often,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,394777002
px_sdoh_combined_survey,pxahc6,1,pxahc6_1,2005200262,2005200262,1 - 10 times,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14422-2
px_sdoh_combined_survey,pxahc6,2,pxahc6_2,2005200263,2005200263,11 - 19 times,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA23703-4
px_sdoh_combined_survey,pxahc6,3,pxahc6_3,2005200264,2005200264,20 - 29 times,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA23703-4
px_sdoh_combined_survey,pxahc6,4,pxahc6_4,2005200265,2005200265,30 - 39 times,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA23703-4
px_sdoh_combined_survey,pxahc6,5,pxahc6_5,2005200266,2005200266,40 - 49 times,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA23703-4
px_sdoh_combined_survey,pxahc6,6,pxahc6_6,2005200267,2005200267,50 or more times,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA15343-9
px_neighborhood_environment_survey,pxne4,88,pxne4_88,2005200268,2005200268,Does not apply to my neighborhood,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14452-9
px_neighborhood_environment_survey,pxne8,88,pxne8_88,2005200269,2005200269,There are no streets or roads in my neighborhood,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,129685008
px_neighborhood_environment_survey,pxne11,6,pxne11_6,2005200270,2005200270,6 or more,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14674-8
driving_record,dri2,1,dri2_1,2005200271,2005200271,5000 miles or less,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,310859004
driving_record,dri2,2,dri2_2,2005200272,2005200272,"5001 to 10,000 miles",Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,310859004
driving_record,dri2,3,dri2_3,2005200273,2005200273,"10,001 to 15.000 miles",Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,310859004
driving_record,dri2,4,dri2_4,2005200274,2005200274,"15,001 to 20,000 miles",Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,310859004
driving_record,dri2,5,dri2_5,2005200275,2005200275,"More than 20,000 miles",Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,310859004
current_medications,cmdosu,13,cmdosu_13,2005200222,2005200222,Puff,Device,AIREADI,Physical Object,S,,skos:exactMatch,1,,463710006
disposition,eos_dsdecod,1,eos_dsdecod_1,2005200280,2005200280,Did not meet Inclusion/Exclusion criteria,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA24349-5
disposition,eos_dsdecod,3,eos_dsdecod_3,2005200281,2005200281,Withdrawal by Subject,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA30915-5
disposition,eos_dsdecod,4,eos_dsdecod_4,2005200282,2005200282,Geographic Inaccessibility,Observation,AIREADI,Context-dependent,S,,skos:exactMatch,1,,183928007
disposition,eos_dsdecod,6,eos_dsdecod_6,2005200283,2005200283,Currently enrolled in a conflicting study,Observation,AIREADI,Clinical Finding,S,,skos:exactMatch,1,,309032007
disposition,eos_dsdecod,9,eos_dsdecod_9,2005200284,2005200284,Protocol Deviation,Observation,AIREADI,Clinical Finding,S,,skos:exactMatch,1,,309032007
disposition,eos_dsdecodie,1,eos_dsdecodie_1,2005200285,2005200285,Individual was under age 40,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA31987-3
disposition,eos_dsdecodie,3,eos_dsdecodie_3,2005200286,2005200286,Individual is not needed at this time for recruitment goals,Observation,AIREADI,Clinical Finding,S,,skos:exactMatch,1,,444734003
disposition,eos_dsdecodie,4,eos_dsdecodie_4,2005200287,2005200287,Individual had Type 1 Diabetes,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA10551-2
disposition,eos_dsvst,2,eos_dsvst_2,2005200288,2005200288,In Person (Baseline),Observation,AIREADI,Procedure,S,,skos:exactMatch,1,,4.53701E+14
