concept_id,SRC_CODE,concept_name,vocabulary_id,domain_id,concept_class_id,standard_concept,valid_start_date,valid_end_date,invalid_reason,source
2005200618,msslf4,Left foot - site 4,,,,,1/1/1970,,,RedCap
2005200619,msslf5,Left foot - site 5,,,,,1/1/1970,,,RedCap
2005200620,msslf6,Left foot - site 6,,,,,1/1/1970,,,RedCap
2005200621,msslf7,Left foot - site 7,,,,,1/1/1970,,,RedCap
2005200622,msslf8,Left foot - site 8,,,,,1/1/1970,,,RedCap
2005200623,msslf9,Left foot - site 9,,,,,1/1/1970,,,RedCap
2005200624,msslf10,Left foot - site 10,,,,,1/1/1970,,,RedCap
2005200627,mhoccur_cvdot,"Other heart issues (Examples: pacemaker, heart valve disease, open heart surgery)",,,,,1/1/1970,,,RedCap
2005200628,mhoccur_strk,Stroke,,,,,1/1/1970,,,RedCap
2005200570,cesmpdat,CES-D-10 Survey,,,,,1/1/1970,,,RedCap
2005200570,cesstartts,CES-D-10 Survey,,,,,1/1/1970,,,RedCap
2005200570,cescmpts,CES-D-10 Survey,,,,,1/1/1970,,,RedCap
2005200565,icf_dat,Consent Survey,,,,,1/1/1970,,,RedCap
2005200587,c184390_dat,Paper Consent Completed,,,,,1/1/1970,,,RedCap
2005200565,icfsvyts,Consent Survey,,,,,1/1/1970,,,RedCap
2005200565,icfcmpts,Consent Survey,,,,,1/1/1970,,,RedCap
2005200594,cmcmpdat2,Current medication collected,,,,,1/1/1970,,,RedCap
2005200567,dmgcmpdat,Demographic Survey,,,,,1/1/1970,,,RedCap
2005200567,dmgstartts,Demographic Survey,,,,,1/1/1970,,,RedCap
2005200567,dmgcmpts,Demographic Survey,,,,,1/1/1970,,,RedCap
2005200591,dvamwstdat,Device given to participant,,,,,1/1/1970,,,RedCap
2005200592,dvcgmstdat,Sensor inserted,,,,,1/1/1970,,,RedCap
2005200591,dvenvstdat,Device given to participant,,,,,1/1/1970,,,RedCap
2005200604,dvamwendat,device received back from participant,,,,,1/1/1970,,,RedCap
2005200604,dvcgmendat,device received back from participant,,,,,1/1/1970,,,RedCap
2005200604,dvenvendat,device received back from participant,,,,,1/1/1970,,,RedCap
2005200572,dmlcmpdat,Diabetes Survey,,,,,1/1/1970,,,RedCap
2005200572,dmlstartts,Diabetes Survey,,,,,1/1/1970,,,RedCap
2005200572,dmlcmpts,Diabetes Survey,,,,,1/1/1970,,,RedCap
2005200573,dietcmpdat,Dietary Survey,,,,,1/1/1970,,,RedCap
2005200573,dietstartts,Dietary Survey,,,,,1/1/1970,,,RedCap
2005200573,dietcmpts,Dietary Survey,,,,,1/1/1970,,,RedCap
2005200625,eos_dsstdat,AI-READI study discontinuation or completion,,,,,1/1/1970,,,RedCap
2005200590,dricmpdat,Driving record assessment conducted,,,,,1/1/1970,,,RedCap
2005200562,faqcmpdat,FAQ Survey,,,,,1/1/1970,,,RedCap
2005200562,faqstartts,FAQ Survey,,,,,1/1/1970,,,RedCap
2005200562,faqcmpts,FAQ Survey,,,,,1/1/1970,,,RedCap
2005200568,mhcmpdat,Health Survey,,,,,1/1/1970,,,RedCap
2005200015,mhoccur_circ,"Circulation problems (Examples: arteriosclerosis, atherosclerosis, blood clots in lungs or leg veins)",,,,,1/1/1970,,,RedCap
2005200451,mhcat_dmtaot,Other types of Dementia or Alzheimer's Disease,,,,,1/1/1970,,,RedCap
2005200459,mhoccur_cnrot,Other cancer type please (specify),,,,,1/1/1970,,,RedCap
2005200017,mhoccur_rnl,Kidney problems,,,,,1/1/1970,,,RedCap
2005200568,mhstartts,Health Survey,,,,,1/1/1970,,,RedCap
2005200568,mhcmpts,Health Survey,,,,,1/1/1970,,,RedCap
2005200603,lbdattim1,clinical labs,,,,,1/1/1970,,,RedCap
2005200593,cmcmpdat,Medications assessment conducted,,,,,1/1/1970,,,RedCap
2005200574,viacmpdat,Ophthalmic Survey,,,,,1/1/1970,,,RedCap
2005200574,viastartts,Ophthalmic Survey,,,,,1/1/1970,,,RedCap
2005200574,viacmpts,Ophthalmic Survey,,,,,1/1/1970,,,RedCap
2005200571,paidcmpdat,PAID-5 DM Survey,,,,,1/1/1970,,,RedCap
2005200571,paidstartts,PAID-5 DM Survey,,,,,1/1/1970,,,RedCap
2005200571,paidcmpts,PAID-5 DM Survey,,,,,1/1/1970,,,RedCap
2005200566,prtcmpdat,Participant Contact Survey,,,,,1/1/1970,,,RedCap
2005200564,preconcmpdat,Pre-consent Survey,,,,,1/1/1970,,,RedCap
2005200564,preconstartts,Pre-consent Survey,,,,,1/1/1970,,,RedCap
2005200564,preconcmpts,Pre-consent Survey,,,,,1/1/1970,,,RedCap
2005200595,rtfncmpdattim,Fundus - Edion,,,,,1/1/1970,,,RedCap
2005200596,rtfnocmpdattim,Fundus - Optomed,,,,,1/1/1970,,,RedCap
2005200597,rthracmpdattim,OCT & OCTA - Spectralis HRA OCT,,,,,1/1/1970,,,RedCap
2005200598,rtoctcmpdattim,OCT - Triton OCT,,,,,1/1/1970,,,RedCap
2005200599,rtm2cmpdattim,OCT & OCTA - Maestro2,,,,,1/1/1970,,,RedCap
2005200600,rtfliocmpdattim,FLIO,,,,,1/1/1970,,,RedCap
2005200601,rtaccmpdattim,Angioplex - Cirrus 5000,,,,,1/1/1970,,,RedCap
2005200602,rtekgcmpdattim,Cardiology - EKG - Pagewriter TC30 Cardiograp,,,,,1/1/1970,,,RedCap
2005200584,pxsficmpdat,PhenX Food Insecurity Survey,,,,,1/1/1970,,,RedCap
2005200584,pxfistartts,PhenX Food Insecurity Survey,,,,,1/1/1970,,,RedCap
2005200584,pxsficmpts,PhenX Food Insecurity Survey,,,,,1/1/1970,,,RedCap
2005200584,px270301_metadata,PhenX Food Insecurity Survey,,,,,1/1/1970,,,RedCap
2005200585,pxnecmpdat,PhenX Neighborhood Environment Survey,,,,,1/1/1970,,,RedCap
2005200585,pxnestartts,PhenX Neighborhood Environment Survey,,,,,1/1/1970,,,RedCap
2005200585,pxnecmpts,PhenX Neighborhood Environment Survey,,,,,1/1/1970,,,RedCap
2005200585,px291201_metadata,PhenX Neighborhood Environment Survey,,,,,1/1/1970,,,RedCap
2005200586,pxrdcmpdat,PhenX Racial/Ethnic Survey,,,,,1/1/1970,,,RedCap
2005200586,pxrdcmpts,PhenX Racial/Ethnic Survey,,,,,1/1/1970,,,RedCap
2005200586,pxrdstartts,PhenX Racial/Ethnic Survey,,,,,1/1/1970,,,RedCap
2005200586,px281501_metadata,PhenX Racial/Ethnic Survey,,,,,1/1/1970,,,RedCap
2005200575,pxsdohcmpdat,PhenX SDOH Survey,,,,,1/1/1970,,,RedCap
2005200575,pxsdohstartts,PhenX SDOH Survey,,,,,1/1/1970,,,RedCap
2005200575,pxsdohcmpts,PhenX SDOH Survey,,,,,1/1/1970,,,RedCap
2005200576,px270201_metadata,PhenX English Proficiency Survey,,,,,1/1/1970,,,RedCap
2005200577,px011002_metadata,PhenX Education Attainment Survey,,,,,1/1/1970,,,RedCap
2005200578,px280301_metadata,PhenX Job Security Survey,,,,,1/1/1970,,,RedCap
2005200579,px281401_metadata,PhenX Housing Insecurity Survey,,,,,1/1/1970,,,RedCap
2005200580,px280801_metadata,PhenX Prescriptions Affordability Survey,,,,,1/1/1970,,,RedCap
2005200581,px11502_metadata,PhenX Health Insurance Survey,,,,,1/1/1970,,,RedCap
2005200582,px270101_metadata,PhenX Health Care Access Survey,,,,,1/1/1970,,,RedCap
2005200583,px280901_metadata,PhenX Healthcare Discrimination Survey,,,,,1/1/1970,,,RedCap
2005200561,recstartts,Recruitment Survey,,,,,1/1/1970,,,RedCap
2005200561,reccmpts,Recruitment Survey,,,,,1/1/1970,,,RedCap
2005200626,rt_dat,Assessment,,,,,1/1/1970,,,RedCap
2005200563,scrcmpdat,Screening Survey,,,,,1/1/1970,,,RedCap
2005200547,mh_a1c,Elevated A1C levels (elevated blood sugars),,,,,1/1/1970,,,RedCap
2005200563,scrstartts,Screening Survey,,,,,1/1/1970,,,RedCap
2005200563,scrcmpts,Screening Survey,,,,,1/1/1970,,,RedCap
2005200588,icfa_dat,Consent Attestation,,,,,1/1/1970,,,RedCap
2005200569,sucmpdat,Substance Use Survey,,,,,1/1/1970,,,RedCap
2005200569,sustartts,Substance Use Survey,,,,,1/1/1970,,,RedCap
2005200569,sucmpts,Substance Use Survey,,,,,1/1/1970,,,RedCap
2005200561,reccmpdat,Recruitment Survey,,,,,1/1/1970,,,RedCap
