concept_name,concept_id_1,SRC_CODE,vocabulary_id_1,relationship_id,concept_id_2,temp name,temp domain,vocabulary_id_2,temp class,concept_code_2,temp standard,relationship_valid_start_date,relationship_valid_end_date,invalid_reason,confidence,predicate_id,mapping_source,mapping_justification,mapping_tool,Notes,source
Coping with complications of diabetes,2005200048,paid_cml,AIREADI,,,,,,,,,,,,,,,,,,RedCap
PAID score,2005200049,paidscore,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Not a problem,2005200213,0,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Minor problem,2005200214,1,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Moderate problem,2005200215,2,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Somewhat serious problem,2005200216,3,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Serious problem,2005200217,4,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Not a problem,2005200213,0,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Minor problem,2005200214,1,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Moderate problem,2005200215,2,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Somewhat serious problem,2005200216,3,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Serious problem,2005200217,4,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Not a problem,2005200213,0,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Minor problem,2005200214,1,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Moderate problem,2005200215,2,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Somewhat serious problem,2005200216,3,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Serious problem,2005200217,4,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Not a problem,2005200213,0,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Minor problem,2005200214,1,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Moderate problem,2005200215,2,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Somewhat serious problem,2005200216,3,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Serious problem,2005200217,4,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Not a problem,2005200213,0,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Minor problem,2005200214,1,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Moderate problem,2005200215,2,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Somewhat serious problem,2005200216,3,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Serious problem,2005200217,4,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Waist Circumference (cm),2005200152,waist_vsorres,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Hip Circumference (cm),2005200153,hip_vsorres,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Does not apply to my neighborhood,2005200268,88,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Does not apply to my neighborhood,2005200268,88,AIREADI,,,,,,,,,,,,,,,,,,RedCap
6 or more,2005200270,6,AIREADI,,,,,,,,,,,,,,,,,,RedCap
"Thinking about the next 12 months, how likely do you think it is that you will lose your job or be laid off?",2005200073,pxji1,AIREADI,,,,,,,,,,,,,,,,,,RedCap
"About how easy would it be for you to find a job with another employer with approximately the same income and fringe benefits you now have? Would you say very easy, somewhat easy, or not easy at all?",2005200074,pxji2,AIREADI,,,,,,,,,,,,,,,,,,RedCap
What is your living situation today?,2005200075,pxhi1,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Think about the place you live. Do you have problems with any of the following? CHOOSE ALL THAT APPLY,2005200076,pxhi2,AIREADI,,,,,,,,,,,,,,,,,,RedCap
"In the last 12 months, have you delayed getting prescription medicines because of worry about the cost?",2005200077,pxpa1,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Did any other person in your household delay getting prescription medicines because of worry about the cost?,2005200078,pxpa2,AIREADI,,,,,,,,,,,,,,,,,,RedCap
"In the last 12 months, was there any time when you needed prescription medicines, but did not get them because you couldn't afford it?",2005200079,pxpa3,AIREADI,,,,,,,,,,,,,,,,,,RedCap
"In the last 12 months, was there any time when anyone else in your household needed prescription medicines, but did not get them because you/they couldn't afford it?",2005200080,pxpa4,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Will be leaving labor force voluntarily,2005200251,5,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Covered,2005200252,1,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Covered,2005200252,1,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Covered,2005200252,1,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Covered,2005200252,1,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Covered,2005200252,1,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Covered,2005200252,1,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Covered,2005200252,1,AIREADI,,,,,,,,,,,,,,,,,,RedCap
I do NOT have health insurance,2005200253,0,AIREADI,,,,,,,,,,,,,,,,,,RedCap
I HAVE some kind of health insurance,2005200254,1,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Within the last 10 years (5 years but less than 10 years ago),2005200255,5,AIREADI,,,,,,,,,,,,,,,,,,RedCap
Within the last 10 years (5 years but less than 10 years ago),2005200255,5,AIREADI,,,,,,,,,,,,,,,,,,RedCap
A doctor's office or health center,2005200258,1,AIREADI,,,,,,,,,,,,,,,,,,RedCap
"Walk-in clinic, urgent care center, or retail clinic in a pharmacy or grocery store",2005200259,2,AIREADI,,,,,,,,,,,,,,,,,,RedCap
A VA Medical Center or VA outpatient clinic,2005200260,4,AIREADI,,,,,,,,,,,,,,,,,,RedCap
1 - 10 times,2005200262,1,AIREADI,,,,,,,,,,,,,,,,,,RedCap
11 - 19 times,2005200263,2,AIREADI,,,,,,,,,,,,,,,,,,RedCap
20 - 29 times,2005200264,3,AIREADI,,,,,,,,,,,,,,,,,,RedCap
30 - 39 times,2005200265,4,AIREADI,,,,,,,,,,,,,,,,,,RedCap
40 - 49 times,2005200266,5,AIREADI,,,,,,,,,,,,,,,,,,RedCap
50 or more times,2005200267,6,AIREADI,,,,,,,,,,,,,,,,,,RedCap
1 - 10 times,2005200262,1,AIREADI,,,,,,,,,,,,,,,,,,RedCap
11 - 19 times,2005200263,2,AIREADI,,,,,,,,,,,,,,,,,,RedCap
20 - 29 times,2005200264,3,AIREADI,,,,,,,,,,,,,,,,,,RedCap
30 - 39 times,2005200265,4,AIREADI,,,,,,,,,,,,,,,,,,RedCap
40 - 49 times,2005200266,5,AIREADI,,,,,,,,,,,,,,,,,,RedCap
50 or more times,2005200267,6,AIREADI,,,,,,,,,,,,,,,,,,RedCap
41-50 (up to 2.5 packs),2005200194,41,AIREADI,,,,,,,,,,,,,,,,,,RedCap
More than 50 (3 or more packs),2005200195,51,AIREADI,,,,,,,,,,,,,,,,,,RedCap
22 to 28,2005200196,22,AIREADI,,,,,,,,,,,,,,,,,,RedCap
29 to 35,2005200197,29,AIREADI,,,,,,,,,,,,,,,,,,RedCap
36 or more,2005200198,36,AIREADI,,,,,,,,,,,,,,,,,,RedCap
21-25 (5 bottles),2005200199,21,AIREADI,,,,,,,,,,,,,,,,,,RedCap
26-30 (6 bottles),2005200208,26,AIREADI,,,,,,,,,,,,,,,,,,RedCap
31-35 (7 bottles),2005200209,31,AIREADI,,,,,,,,,,,,,,,,,,RedCap
More than 36 (greater than 7 bottles),2005200210,35,AIREADI,,,,,,,,,,,,,,,,,,RedCap
22 to 28,2005200196,22,AIREADI,,,,,,,,,,,,,,,,,,RedCap
29 to 35,2005200197,29,AIREADI,,,,,,,,,,,,,,,,,,RedCap
36 or more,2005200198,36,AIREADI,,,,,,,,,,,,,,,,,,RedCap
