concept_name,concept_id_1,SRC_CODE,vocabulary_id_1,relationship_id,concept_id_2,temp name,temp domain,vocabulary_id_2,temp class,concept_code_2,temp standard,relationship_valid_start_date,relationship_valid_end_date,invalid_reason,confidence,predicate_id,mapping_source,mapping_justification,mapping_tool,Notes,source
"How often have you been treated unfairly by people in helping jobs (by doctors, nurses, psychiatrists, case workers, dentists, school counselors, therapists, social workers and others) because of your race/ethnic group? On a scale of 1-6, how stressful was this for you? 1 = Not at all stressful; 6 = Extremely stressful",2005200507,pxrd18,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
How often have you been treated unfairly by neighbors because of your race/ethnic group? How often in the past year?,2005200508,pxrd19,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
How often have you been treated unfairly by neighbors because of your race/ethnic group? How often in your entire life?,2005200509,pxrd20,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"How often have you been treated unfairly by neighbors because of your race/ethnic group? On a scale of 1-6, how stressful was this for you? 1 = Not at all stressful; 6 = Extremely stressful",2005200510,pxrd21,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"How often have you been treated unfairly by institutions (schools, universities, law firms, the police, the courts, the Department of Social Services, the Unemployment Office and others) because of your race/ethnic group? How often in the past year?",2005200511,pxrd22,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"How often have you been treated unfairly by institutions (schools, universities, law firms, the police, the courts, the Department of Social Services, the Unemployment Office and others) because of your race/ethnic group? How often in your entire life?",2005200512,pxrd23,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"How often have you been treated unfairly by institutions (schools, universities, law firms, the police, the courts, the Department of Social Services, the Unemployment Office and others) because of your race/ethnic group? On a scale of 1-6, how stressful was this for you? 1 = Not at all stressful; 6 = Extremely stressful",2005200513,pxrd24,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
How often have you been treated unfairly by people that you thought were your friends because of your race/ethnic group? How often in the past year?,2005200514,pxrd25,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
How often have you been treated unfairly by people that you thought were your friends because of your race/ethnic group? How often in your entire life?,2005200515,pxrd26,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"How often have you been treated unfairly by people that you thought were your friends because of your race/ethnic group? On a scale of 1-6, how stressful was this for you? 1 = Not at all stressful; 6 = Extremely stressful",2005200516,pxrd27,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"How often have you been accused or suspected of doing something wrong (such as stealing, cheating, not doing your share of the work, or breaking the law) because of your race/ethnic group? How often in the past year?",2005200517,pxrd28,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"How often have you been accused or suspected of doing something wrong (such as stealing, cheating, not doing your share of the work, or breaking the law) because of your race/ethnic group? How often in your entire life?",2005200518,pxrd29,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"How often have you been accused or suspected of doing something wrong (such as stealing, cheating, not doing your share of the work, or breaking the law) because of your race/ethnic group? On a scale of 1-6, how stressful was this for you? 1 = Not at all stressful; 6 = Extremely stressful",2005200519,pxrd30,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
How often have people misunderstood your intentions and motives because of your race/ethnic group? How often in the past year?,2005200520,pxrd31,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
How often have people misunderstood your intentions and motives because of your race/ethnic group? How often in your entire life?,2005200521,pxrd32,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"How often have people misunderstood your intentions and motives because of your race/ethnic group? On a scale of 1-6, how stressful was this for you? 1 = Not at all stressful; 6 = Extremely stressful",2005200522,pxrd33,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
How often did you want to tell someone off for being racist towards you but didn't say anything? How often in the past year?,2005200523,pxrd34,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
How often did you want to tell someone off for being racist towards you but didn't say anything? How often in your entire life?,2005200524,pxrd35,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"How often did you want to tell someone off for being racist towards you but didn't say anything? On a scale of 1-6, how stressful was this for you? 1 = Not at all stressful; 6 = Extremely stressful",2005200525,pxrd36,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
How often have you been really angry about something racist that was done to you? How often in the past year?,2005200526,pxrd37,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
How often have you been really angry about something racist that was done to you? How often in your entire life?,2005200527,pxrd38,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"How often have you been really angry about something racist that was done to you? On a scale of 1-6, how stressful was this for you? 1 = Not at all stressful; 6 = Extremely stressful",2005200528,pxrd39,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"How often have you been forced to take drastic steps (such as filing a grievance, filing a lawsuit, quitting your job, moving away, and other actions) to deal with some racist thing that was done towards you? How often in the past year?",2005200529,pxrd40,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"How often have you been forced to take drastic steps (such as filing a grievance, filing a lawsuit, quitting your job, moving away, and other actions) to deal with some racist thing that was done towards you? How often in your entire life?",2005200530,pxrd41,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"How often have you been forced to take drastic steps (such as filing a grievance, filing a lawsuit, quitting your job, moving away, and other actions) to deal with some racist thing that was done towards you? On a scale of 1-6, how stressful was this for you? 1 = Not at all stressful; 6 = Extremely stressful",2005200531,pxrd42,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
How often have you been called a racist name? How often in the past year?,2005200532,pxrd43,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
How often have you been called a racist name? How often in your entire life?,2005200533,pxrd44,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"How often have you been called a racist name? On a scale of 1-6, how stressful was this for you? 1 = Not at all stressful; 6 = Extremely stressful",2005200534,pxrd45,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
How often have you gotten into an argument or a fight about something racist that was done to you or done to another member or your race/ethnic group? How often in the past year?,2005200535,pxrd46,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
How often have you gotten into an argument or a fight about something racist that was done to you or done to another member or your race/ethnic group? How often in your entire life?,2005200536,pxrd47,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"How often have you gotten into an argument or a fight about something racist that was done to you or done to another member or your race/ethnic group? On a scale of 1-6, how stressful was this for you? 1 = Not at all stressful; 6 = Extremely stressful",2005200537,pxrd48,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"How often have you been made fun of, picked on, pushed, shoved, hit or threatened with harm because of your race/ethnic group? How often in the past year?",2005200538,pxrd49,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"How often have you been made fun of, picked on, pushed, shoved, hit or threatened with harm because of your race/ethnic group? How often in your entire life?",2005200539,pxrd50,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"How often have you been made fun of, picked on, pushed, shoved, hit or threatened with harm because of your race/ethnic group? On a scale of 1-6, how stressful was this for you? 1 = Not at all stressful; 6 = Extremely stressful",2005200540,pxrd51,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
How different would your life be now if you HAD NOT BEEN treated in a racist and unfair way? In the Past Year?,2005200541,pxrd52,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
How different would your life be now if you HAD NOT BEEN treated in a racist and unfair way? In your entire life?,2005200542,pxrd53,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"How different would your life be now if you HAD NOT BEEN treated in a racist and unfair way? On a scale of 1-6, how stressful was this for you? 1 = Not at all stressful; 6 = Extremely stressful",2005200543,pxrd54,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
Insurance through a current or former employer or union (of yours or another family member's). This would include COBRA coverage.,2005200081,pxhic1,AIREADI,,40765798,PhenX - health insurance coverage protocol 011501,Measurement,LOINC,Clinical Observation,63066-5,S,,,,0.5,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
"Insurance purchased directly from an insurance company (by you or another family member). This would include coverage purchased through an exchange or marketplace, such as HealthCare.gov",2005200082,pxhic2,AIREADI,,40765798,PhenX - health insurance coverage protocol 011501,Measurement,LOINC,Clinical Observation,63066-5,S,,,,0.5,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
"Medicare, for people 65 and older, or people with certain disabilities.",2005200083,pxhic3,AIREADI,,40765798,PhenX - health insurance coverage protocol 011501,Measurement,LOINC,Clinical Observation,63066-5,S,,,,0.5,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
"Medicaid, Medical Assistance (MA), the Children's Health Insurance Program (CHIP), or any kind of state or government-sponsored assistance. plan based on income or a disability.",2005200084,pxhic4,AIREADI,,40765798,PhenX - health insurance coverage protocol 011501,Measurement,LOINC,Clinical Observation,63066-5,S,,,,0.5,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
"TRICARE or other military health care, including VA health care.",2005200085,pxhic5,AIREADI,,40765798,PhenX - health insurance coverage protocol 011501,Measurement,LOINC,Clinical Observation,63066-5,S,,,,0.5,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Indian Health Service.,2005200086,pxhic6,AIREADI,,40765798,PhenX - health insurance coverage protocol 011501,Measurement,LOINC,Clinical Observation,63066-5,S,,,,0.5,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Any other type of health insurance coverage or health coverage plan,2005200087,pxhic7,AIREADI,,40765798,PhenX - health insurance coverage protocol 011501,Measurement,LOINC,Clinical Observation,63066-5,S,,,,0.5,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
"Does this mean you currently have no health insurance or health coverage plan? In answering this question, please exclude plans that pay for only one type of service (such as, nursing home care, accidents, family planning, or dental care) and plans that only provide extra cash when hospitalized).",2005200088,pxhic8,AIREADI,,40765798,PhenX - health insurance coverage protocol 011501,Measurement,LOINC,Clinical Observation,63066-5,S,,,,0.5,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
What type of health insurance do you have?,2005200089,pxhic9,AIREADI,,40765798,PhenX - health insurance coverage protocol 011501,Measurement,LOINC,Clinical Observation,63066-5,S,,,,0.5,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
About how long has it been since you last saw a doctor or other health care professional about your health?,2005200090,pxahc1,AIREADI,,3655035,Date of last examination,Observation,SNOMED,Observable Entity,840643003,S,,,,0.5,skos:closeMatch,ManualMapping,ManualMappingCuration,,,RedCap
"Was this a wellness visit, physical, or general purpose check-up?",2005200091,pxahc2,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"About how long has it been since you last saw a doctor or other health professional for a wellness visit, physical, or general purpose check-up?",2005200092,pxahc3,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
Is there a place that you USUALLY go to if you are sick and need health care? ,2005200093,pxahc4,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"What kind of place is it/do you go to most often? A doctor's office or health center is a place where you see the same doctor or the same group of doctors every visit, where you usually need to make an appointment ahead of time, and where your medical records are on file.Urgent care centers and clinics in a drug store or grocery store are places where you do not need to make an appointment ahead of time, and do not usually see the same health care provider at each visit.",2005200094,pxahc5,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"During the past 12 months, how many times have you gone to an urgent care center or a clinic in a drug store or grocery store about your health?Urgent care centers and clinics in drug stores or grocery stores are places where you do not need to make an appointment ahead of time, and do not usually see the same health care provider at each visit. This is different from a hospital emergency room.",2005200095,pxahc6,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"During the past 12 months, how many times have you gone to a hospital emergency room about your health?  *This includes emergency room visits that resulted in a hospital admission.",2005200096,pxahc7,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"During the past 12 months, have you been hospitalized overnight? (Do not include an overnight stay in the emergency room)",2005200097,pxahc8,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"During the past 12 months, have you DELAYED getting medical care because of the cost?",2005200098,pxahc9,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"During the past 12 months, was there any time when you needed medical care, but DID NOT GET IT because of the cost?",2005200099,pxahc10,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"Do you take pills to control your A1C and blood glucose levels? Examples: Metformin (Glucophage, Glumetza, Fortamet, Riomet), Glucotrol, Amaryl, DiaBeta, Blynase PresTab, Micronase, Actos, Avandia, Precose, Glyset, Prandin, Starlix, Januvia, Onglyza, Tradjenta, Nesina, Invokana, Farxiga, Jardiance, Welchol, and Cyclocet",2005200548,cmtrt_a1c,AIREADI,,4016042,Diabetic on oral treatment,Observation,SNOMED,Clinical Finding,170746002,S,,,,0.75,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
"Do you use other injections to control your blood glucose levels?  Examples: Victoza, Ozempic, Symlin, Tanzeum, and Trulicity",2005200550,cmtrt_glcs,AIREADI,,36714369,Diabetic on non-insulin injectable medication,Observation,SNOMED,Clinical Finding,719566006,S,,,,0.75,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Have you had any beer or ale in the past year?,2005200024,subrkncf,AIREADI,,4238768,Details of alcohol drinking behavior,Observation,SNOMED,Observable Entity,363905002,S,,,,0.25,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
"During the average week, how many 12 oz. bottles or cans of beer do you usually drink? (Number of bottles or cans per week)",2005200025,subrdosfr,AIREADI,,40771103,How often do you have a drink containing alcohol,Observation,LOINC,Clinical Observation,68518-0,S,,,,0.75,skos:closeMatch,ManualMapping,ManualMappingCuration,,,RedCap
Have you had any wine in the past year?,2005200026,suwnkncf,AIREADI,,4238768,Details of alcohol drinking behavior,Observation,SNOMED,Observable Entity,363905002,S,,,,0.25,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
"During the average week, how many 5 oz. glasses of wine do you usually drink?  The average wine bottle has 5 servings. (Number of glasses per week)",2005200027,suwndosfr,AIREADI,,40771103,How often do you have a drink containing alcohol,Observation,LOINC,Clinical Observation,68518-0,S,,,,0.75,skos:closeMatch,ManualMapping,ManualMappingCuration,,,RedCap
"Have you had any liquor in the past year, such as brandy, whiskey, vodka, gin, schnapps, cocktails, or liqueurs?",2005200028,sulqkncf,AIREADI,,4238768,Details of alcohol drinking behavior,Observation,SNOMED,Observable Entity,363905002,S,,,,0.25,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
"During the average week, how many 1.5 oz. of liquor do you usually drink, either as shots or in mixed cocktails? (Number of drinks per week)",2005200029,sulqdosfr,AIREADI,,40771103,How often do you have a drink containing alcohol,Observation,LOINC,Clinical Observation,68518-0,S,,,,0.75,skos:closeMatch,ManualMapping,ManualMappingCuration,,,RedCap
"Do you drive after having a drink, even if it is only one drink?",2005200030,sualcdrv,AIREADI,,4038703,Drunk driving,Observation,SNOMED,Clinical Finding,228354000,S,,,,0.75,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Have you ever vaped or used e-cigarettes?,2005200031,suvpkncf1,AIREADI,,903655,Electronic cigarette smoker,Observation,OMOP Extension,Clinical Finding,OMOP5181836,S,,,,0.25,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
At what age did you start vaping or using e-cigarettes? (Age started - years old),2005200032,suvpstage,AIREADI,,903655,Electronic cigarette smoker,Observation,OMOP Extension,Clinical Finding,OMOP5181836,S,,,,0.25,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Do you vape or use e-cigarettes now?,2005200033,suvpcdur,AIREADI,,903655,Electronic cigarette smoker,Observation,OMOP Extension,Clinical Finding,OMOP5181836,S,,,,0.25,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
How many total years have you vaped or used e-cigarettes?,2005200034,suvptoage,AIREADI,,903655,Electronic cigarette smoker,Observation,OMOP Extension,Clinical Finding,OMOP5181836,S,,,,0.25,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
"When you vaped or used e-cigarettes, approximately how many days in a typical week would you use it?",2005200035,suvpdosfr,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"Have you ever used marijuana (cannabis)? (This includes smoking marijuana, using cannabis concentrates, and edibles.)",2005200036,sumrjkncf,AIREADI,,37116660,Marijuana user,Observation,SNOMED,Clinical Finding,733460004,S,,,,0.5,skos:closeMatch,ManualMapping,ManualMappingCuration,,,RedCap
Do you use marijuana now?,2005200473,sumrjcdur,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
In what form do you usually use marijuana?  (check all that apply),2005200037,sumrjtrt,AIREADI,,37116660,Marijuana user,Observation,SNOMED,Clinical Finding,733460004,S,,,,0.5,skos:closeMatch,ManualMapping,ManualMappingCuration,,,RedCap
How many total years have you used marijuana?,2005200038,sumrjceddur,AIREADI,,37116660,Marijuana user,Observation,SNOMED,Clinical Finding,733460004,S,,,,0.5,skos:closeMatch,ManualMapping,ManualMappingCuration,,,RedCap
"When you used marijuana, approximately how many days in a typical week would you use it?",2005200039,sumrjfr,AIREADI,,37116660,Marijuana user,Observation,SNOMED,Clinical Finding,733460004,S,,,,0.75,skos:closeMatch,ManualMapping,ManualMappingCuration,,,RedCap
Medication Name,2005200481,cmname,AIREADI,,1031609,Medication name,Observation,LOINC,LOINC Component,LP74144-4,,,,,1,skos:exactMatch,ManualMapping,ManualMappingCuration,,,RedCap
Specify other,2005200485,odristate,AIREADI,,45883155,Other (specify),Meas Value,LOINC,Answer,LA6310-2,S,,,,1,skos:closeMatch,ManualMapping,ManualMappingCuration,,,RedCap
Do you speak another language at home?,2005200480,pxep2,AIREADI,,37079013,Language other than English,Meas Value,LOINC,Answer,LA30188-9,S,,,,1,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Was your mother or father diagnosed with Type II Diabetes?,2005200463,fh_dm2ptsp,AIREADI,,4334340,Family history of diabetes mellitus type 2,Observation,SNOMED,Context-dependent,430679000,S,,,,0.75,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
"If yes, please check all that apply: brother, sister, half-sister, half-brother",2005200464,fh_dm2sbsp,AIREADI,,45880130,Family member,Meas Value,LOINC,Answer,LA9277-0,S,,,,0.75,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
"Have you been diagnosed with any conditions not listed above? (any condition, not just eyes)",2005200470,mhoccur_yn,AIREADI,,46234759,Other health condition,Observation,LOINC,Clinical Observation,76472-0,S,,,,0.75,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Feeling depressed when you think about living with diabetes,2005200045,paid_dpr,AIREADI,,40546087,Depressed mood,Observation,SNOMED,Clinical Finding,366979004,S,,,,0.25,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Method used to complete form,2005200011,viaomthd,AIREADI,,4129438,Method,Observation,SNOMED,Attribute,260686004,,,,,0.75,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Rarely or none of the time (< 1 day),2005200141,0,AIREADI,,45883771,Rarely or never,Meas Value,LOINC,Answer,LA15665-5,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Some or a little of the time (1-2 days),2005200142,1,AIREADI,,45879198,Some of the time,Meas Value,LOINC,Answer,LA14733-2,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Occasionally or a moderate amount of time (3-4 days),2005200143,2,AIREADI,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
All of the time (5-7 days),2005200144,3,AIREADI,,45879199,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Rarely or none of the time (< 1 day),2005200141,0,AIREADI,,45883771,Rarely or never,Meas Value,LOINC,Answer,LA15665-5,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Some or a little of the time (1-2 days),2005200142,1,AIREADI,,45879198,Some of the time,Meas Value,LOINC,Answer,LA14733-2,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Occasionally or a moderate amount of time (3-4 days),2005200143,2,AIREADI,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
All of the time (5-7 days),2005200144,3,AIREADI,,45879199,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Rarely or none of the time (< 1 day),2005200141,0,AIREADI,,45883771,Rarely or never,Meas Value,LOINC,Answer,LA15665-5,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Some or a little of the time (1-2 days),2005200142,1,AIREADI,,45879198,Some of the time,Meas Value,LOINC,Answer,LA14733-2,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Occasionally or a moderate amount of time (3-4 days),2005200143,2,AIREADI,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
All of the time (5-7 days),2005200144,3,AIREADI,,45879199,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Rarely or none of the time (< 1 day),2005200141,0,AIREADI,,45883771,Rarely or never,Meas Value,LOINC,Answer,LA15665-5,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Some or a little of the time (1-2 days),2005200142,1,AIREADI,,45879198,Some of the time,Meas Value,LOINC,Answer,LA14733-2,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Occasionally or a moderate amount of time (3-4 days),2005200143,2,AIREADI,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
All of the time (5-7 days),2005200144,3,AIREADI,,45879199,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Rarely or none of the time (< 1 day),2005200141,3,AIREADI,,45883771,Rarely or never,Meas Value,LOINC,Answer,LA15665-5,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Some or a little of the time (1-2 days),2005200142,2,AIREADI,,45879198,Some of the time,Meas Value,LOINC,Answer,LA14733-2,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Occasionally or a moderate amount of time (3-4 days),2005200143,1,AIREADI,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
All of the time (5-7 days),2005200144,0,AIREADI,,45879199,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Rarely or none of the time (< 1 day),2005200141,0,AIREADI,,45883771,Rarely or never,Meas Value,LOINC,Answer,LA15665-5,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Some or a little of the time (1-2 days),2005200142,1,AIREADI,,45879198,Some of the time,Meas Value,LOINC,Answer,LA14733-2,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Occasionally or a moderate amount of time (3-4 days),2005200143,2,AIREADI,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
All of the time (5-7 days),2005200144,3,AIREADI,,45879199,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Rarely or none of the time (< 1 day),2005200141,0,AIREADI,,45883771,Rarely or never,Meas Value,LOINC,Answer,LA15665-5,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Some or a little of the time (1-2 days),2005200142,1,AIREADI,,45879198,Some of the time,Meas Value,LOINC,Answer,LA14733-2,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Occasionally or a moderate amount of time (3-4 days),2005200143,2,AIREADI,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
All of the time (5-7 days),2005200144,3,AIREADI,,45879199,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Rarely or none of the time (< 1 day),2005200141,3,AIREADI,,45883771,Rarely or never,Meas Value,LOINC,Answer,LA15665-5,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Some or a little of the time (1-2 days),2005200142,2,AIREADI,,45879198,Some of the time,Meas Value,LOINC,Answer,LA14733-2,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Occasionally or a moderate amount of time (3-4 days),2005200143,1,AIREADI,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
All of the time (5-7 days),2005200144,0,AIREADI,,45879199,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Rarely or none of the time (< 1 day),2005200141,0,AIREADI,,45883771,Rarely or never,Meas Value,LOINC,Answer,LA15665-5,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Some or a little of the time (1-2 days),2005200142,1,AIREADI,,45879198,Some of the time,Meas Value,LOINC,Answer,LA14733-2,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Occasionally or a moderate amount of time (3-4 days),2005200143,2,AIREADI,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
All of the time (5-7 days),2005200144,3,AIREADI,,45879199,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Rarely or none of the time (< 1 day),2005200141,0,AIREADI,,45883771,Rarely or never,Meas Value,LOINC,Answer,LA15665-5,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Some or a little of the time (1-2 days),2005200142,1,AIREADI,,45879198,Some of the time,Meas Value,LOINC,Answer,LA14733-2,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
